1e-09,7.100780437034809e+18
0.001000000999,3.504078437164299e+18
0.002000000998,2.7313852011341e+18
0.003000000997,2.38835586093993e+18
0.004000000996,2.1925159805291763e+18
0.005000000995,2.06589717348977e+18
0.0060000009940000005,1.9778760024244646e+18
0.007000000993000001,1.9137791760726387e+18
0.008000000992000001,1.8656145706591703e+18
0.009000000991000002,1.828621873435492e+18
0.010000000990000002,1.7997727522365e+18
0.011000000989000003,1.7770410748922678e+18
0.012000000988000003,1.7590162166119808e+18
0.013000000987000004,1.744683985616878e+18
0.014000000986000004,1.733295636068272e+18
0.015000000985000005,1.7242859962696627e+18
0.016000000984000003,1.7172203586657859e+18
0.017000000983000002,1.7117589227075702e+18
0.018000000982,1.707632334326098e+18
0.019000000981,1.704624457391936e+18
0.020000000979999998,1.7025599853714862e+18
0.021000000978999997,1.7012953690665715e+18
0.022000000977999996,1.7007120638470956e+18
0.023000000976999994,1.7007114296214095e+18
